"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Min_Playing.Time_Generales","Min_percent_Playing.Time_Generales","onxG_Team.Success..xG._Generales","onG_Team.Success_Generales","onxGA_Team.Success..xG_Generales","Compl_Starts_Generales","MP_Playing.Time_Generales","Mins_Per_90_Porteria","Att (GK)_Passes_Porteria","#OPA_per_90_Sweeper_Porteria","Stp_crosses_compose_index_Porteria","Save_compose_index_Porteria","PSxG_compose_index_Porteria","Launched_compose_index_Porteria","Save_penalty_compose_index_Porteria"
"2018","Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK",25,3060,100,38.9,37,45.1,34,34,34,915,0.5,34.6080932604544,389.671890361717,0.0952380952380952,258.128396020229,53.5942824840555
"2018","West Brom","Premier League","Ben Foster","ENG","GK",34,3330,97.4,36.3,30,46.6,37,37,37,811,0.73,40.2267247136857,322.533129438331,-0.159737417943107,260.743908343707,0
"2018","West Ham","Premier League","Adrián","ESP","GK",30,1710,50,19.2,30,28.4,19,19,19,383,1.63,23.6114972728968,323.889537278039,-0.00719424460431655,211.071035739894,0
"2018","West Ham","Premier League","Joe Hart","ENG","GK",30,1710,50,17.5,18,26.8,19,19,19,441,0.58,7.91348485237611,278.089997488516,-0.189024390243902,229.496929512463,35.8351893845611
"2018","Wolfsburg","Bundesliga","Koen Casteels","BEL","GK",25,3060,100,34.2,36,52,34,34,34,1043,0.88,68.2294379583077,365.179063674988,0.0873015873015873,245.767675430576,76.6760835967017
"2019","Alavés","La Liga","Fernando Pacheco","ESP","GK",26,3150,92.1,38,34,49.9,35,35,35,749,1.14,21.5028204720965,373.213458652024,0.12,268.806355996185,0
"2019","Amiens","Ligue 1","Régis Gurtner","FRA","GK",31,3420,100,35.4,31,49.8,38,38,38,826,0.47,15.8728474784495,370.030952637731,-0.0438413361169102,254.188626270999,57.5646273248511
"2019","Angers","Ligue 1","Ludovic Butelle","FRA","GK",35,3239,94.7,47.8,42,45.7,35,36,36,707,0.92,20.0428744402932,366.306936136732,0.0254237288135593,265.122022513388,71.6703787691222
"2019","Arsenal","Premier League","Bernd Leno","GER","GK",26,2836,82.9,51.6,61,46.6,31,32,31.5,876,1.27,15.4851771606086,378.255742587663,0.0744920993227991,196.542633192339,0
"2019","Arsenal","Premier League","Petr Čech","CZE","GK",36,584,17.1,8.4,12,7.6,6,7,6.5,217,1.23,26.9929700309136,275.365272291287,0.0217391304347826,156.289340510088,0
"2019","Atalanta","Serie A","Etrit Berisha","ALB","GK",29,1620,47.4,31.7,37,19.7,18,18,18,345,1.06,20.3008701574663,257.434862859964,-0.208791208791209,242.133103651245,0
"2019","Atalanta","Serie A","Pierluigi Gollini","ITA","GK",23,1799,52.6,40.5,40,21.3,19,20,20,454,1.5,9.32415478693411,316.71711486417,0.00943396226415094,205.4595046421,0
"2019","Athletic Club","La Liga","Iago Herrerín","ESP","GK",30,2790,81.6,35.4,32,33.7,31,31,31,767,1.1,25.9730952584929,298.638365525696,-0.0847457627118644,287.755383847256,0
"2019","Athletic Club","La Liga","Unai Simón","ESP","GK",21,630,18.4,8.1,9,12,7,7,7,134,0.29,20.2491435164862,235.208246991898,0.0225563909774436,190.950834315061,0
"2019","Atlético Madrid","La Liga","Jan Oblak","SVN","GK",25,3330,97.4,45.4,53,39.2,37,37,37,570,0.43,25.7802200966633,403.518605942768,0.363867684478372,236.132253079206,0
"2019","Augsburg","Bundesliga","Andreas Luthe","GER","GK",31,1311,42.8,24.1,27,23.3,14,15,14.6,353,0.62,7.95495736208861,313.726355807132,-0.0144927536231884,194.634714118116,0
"2019","Augsburg","Bundesliga","Gregor Kobel","SUI","GK",20,1389,45.4,15.4,18,31.1,15,16,15.4,407,1.04,24.7475278262861,253.970178328893,-0.184971098265896,180.989692292721,54.9306144334055
"2019","Barcelona","La Liga","Marc-André ter Stegen","GER","GK",26,3150,92.1,71.8,86,40.7,35,35,35,883,0.91,11.962828422509,349.067349420675,0.173333333333333,276.535113249793,0
"2019","Bayern Munich","Bundesliga","Manuel Neuer","GER","GK",32,2302,75.2,61.1,71,18.6,25,26,25.6,794,1.72,27.7812591798161,259.968196521762,-0.111111111111111,234.411386246252,0
"2019","Bayern Munich","Bundesliga","Sven Ulreich","GER","GK",29,758,24.8,24.5,17,8.5,8,9,8.4,218,0.95,0,221.192546592217,0.0909090909090909,139.478903265924,0
"2019","Betis","La Liga","Joel Robles","ESP","GK",28,450,13.2,8,4,5.9,5,5,5,158,2.4,13.5658837517719,250.374438722024,0.166666666666667,158.891914825898,0
"2019","Betis","La Liga","Pau López","ESP","GK",23,2970,86.8,39.1,40,43.5,33,33,33,995,1.39,34.2502351570228,329.634465111062,-0.0307017543859649,212.699896574367,40.2359478108525
"2019","Bologna","Serie A","Łukasz Skorupski","POL","GK",27,3420,100,46.8,48,49,38,38,38,776,0.37,33.9037271726456,360.617965415096,-0.0869565217391304,291.011455204745,0
"2019","Bordeaux","Ligue 1","Benoît Costil","FRA","GK",31,3330,97.4,37.9,33,52.4,37,37,37,833,0.59,14.6230372129686,383.822413402243,0.0948275862068966,279.261178765454,29.7360140460217
"2019","Bournemouth","Premier League","Artur Boruc","POL","GK",38,1080,31.6,17.5,20,17.9,12,12,12,236,0.75,10.1953544285415,295.951352805489,-0.132075471698113,174.727171697651,0
"2019","Bournemouth","Premier League","Asmir Begović","BIH","GK",31,2160,63.2,32.4,32,35.7,24,24,24,466,0.67,38.957380000449,263.879551853932,-0.304347826086957,227.785069605079,0
"2019","Brighton","Premier League","Mathew Ryan","AUS","GK",26,3060,89.5,32.4,31,53.2,34,34,34,702,0.32,21.17693741221,347.603260368217,-0.07421875,271.310557879757,0
"2019","Burnley","Premier League","Joe Hart","ENG","GK",31,1710,50,17.9,17,34.8,19,19,19,434,0.74,10.9056065331405,311.922392729253,-0.111111111111111,251.150886483829,54.9306144334055
"2019","Burnley","Premier League","Tom Heaton","ENG","GK",32,1710,50,26.5,28,27.2,19,19,19,414,1.53,13.9467383831441,304.397114080536,-0.0909090909090909,240.173272017276,0
"2019","Caen","Ligue 1","Brice Samba","FRA","GK",24,3420,100,31,29,63.8,38,38,38,913,0.42,39.0920256254629,395.616147745656,0.21092564491654,306.57786413988,54.9306144334055
"2019","Cagliari","Serie A","Alessio Cragno","ITA","GK",24,3420,100,42.1,36,62.1,38,38,38,884,0.82,25.2421505485535,413.443190698071,0.154471544715447,307.445210674814,47.9579054559674
"2019","Cardiff City","Premier League","Neil Etheridge","PHI","GK",28,3420,100,42.4,34,61.5,38,38,38,876,1.21,17.6007946646248,366.15511226751,-0.0117302052785924,218.534555394995,89.208042138065
"2019","Celta Vigo","La Liga","Rubén Blanco","ESP","GK",23,2250,65.8,33.3,30,41.4,25,25,25,595,1.2,19.9363459970335,314.932184508092,0.0171990171990172,233.116328755296,0
"2019","Celta Vigo","La Liga","Sergio Álvarez","ESP","GK",31,1170,34.2,13.3,23,19.5,13,13,13,330,0.54,19.0484619868263,267.078702575825,-0.0994764397905759,210.135193868985,0
"2019","Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK",23,3240,94.7,56.4,61,35.4,36,36,36,903,0.97,22.4713114214254,329.555843668701,-0.0684931506849315,269.943918441881,54.9306144334055
"2019","Chievo","Serie A","Adrian Šemper","CRO","GK",20,540,15.8,3.2,3,7.8,6,6,6,143,0.5,37.0292026639964,262.238067109986,0.0123456790123457,182.062504319374,0
"2019","Chievo","Serie A","Stefano Sorrentino","ITA","GK",39,2789,81.5,32.1,21,48.5,30,31,31,603,0.26,9.96561760574589,334.594847855033,-0.169354838709677,266.991126852751,80.471895621705
"2019","Crystal Palace","Premier League","Vicente Guaita","ESP","GK",31,1754,51.3,27.6,32,24.2,19,20,19.5,398,0.51,23.6244106693987,330.067134652385,-0.083743842364532,186.100418329372,0
"2019","Crystal Palace","Premier League","Wayne Hennessey","WAL","GK",31,1576,46.1,19.4,16,23.3,17,18,17.5,373,0.86,24.5405741384202,283.374632644692,-0.140350877192982,189.726239532893,40.2359478108525
"2019","Dijon","Ligue 1","Bobby Allain","FRA","GK",26,1170,34.2,10.6,7,20.3,13,13,13,333,1.38,49.5260011657483,333.797744521345,0.0588235294117647,263.242199498312,0
"2019","Dijon","Ligue 1","Rúnar Alex Rúnarsson","ISL","GK",23,2250,65.8,29.2,24,37.9,25,25,25,655,1.8,23.159840683589,269.862972898902,-0.272189349112426,255.241195906869,0
"2019","Dortmund","Bundesliga","Roman Bürki","SUI","GK",27,2880,94.1,56.8,75,36.6,32,32,32,852,1.13,25.4286452543314,349.420511873604,-0.0256410256410256,198.209641248946,0
"2019","Düsseldorf","Bundesliga","Michael Rensing","GER","GK",34,2880,94.1,45.7,47,60.4,32,32,32,688,0.09,31.4392928008089,347.57645641958,-0.141804788213628,250.868148359323,0
"2019","Eibar","La Liga","Asier Riesgo","ESP","GK",34,1260,36.8,24.6,20,17.1,14,14,14,308,1.93,18.5833266872427,217.533339496618,-0.144578313253012,255.093893716508,46.1636022252924
"2019","Eibar","La Liga","Marko Dmitrović","SRB","GK",26,2160,63.2,30.2,29,28.7,24,24,24,604,2.38,30.831911364628,306.361296939704,-0.0909090909090909,219.405298469197,40.2359478108525
"2019","Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK",28,2937,96,56,56,48.9,32,33,32.6,982,1.13,26.1926324929341,356.343965416082,-0.0829493087557604,306.989993114684,0
"2019","Empoli","Serie A","Bartłomiej Drągowski","POL","GK",20,1260,36.8,20,22,26.8,14,14,14,333,1.57,22.9835368294202,357.284927421114,0.066147859922179,152.447178952065,40.2359478108525
"2019","Empoli","Serie A","Ivan Provedel","ITA","GK",24,1440,42.1,21.1,24,26.3,16,16,16,361,0.5,24.2295952936278,317.865491915759,-0.194539249146758,206.416993611671,0
"2019","Empoli","Serie A","Pietro Terracciano","ITA","GK",28,720,21.1,11.3,5,10.5,8,8,8,168,0.38,4.25464903684111,255.863252205766,0.0425531914893617,156.525979955988,0
"2019","Espanyol","La Liga","Diego López","ESP","GK",36,3420,100,48.9,48,53.8,38,38,38,868,0.5,23.4529656871411,377.63614528202,0.0733590733590734,254.597841051216,54.9306144334055
"2019","Everton","Premier League","Jordan Pickford","ENG","GK",24,3420,100,49.7,54,45.7,38,38,38,979,1.05,19.4189618823812,332.590710585981,0.0286975717439294,229.857390754428,107.505568153683
"2019","Fiorentina","Serie A","Alban Lafont","FRA","GK",19,3015,88.2,50,43,36.2,33,34,33.5,750,0.87,18.1527862457883,353.308361797094,-0.131498470948012,220.09358166246,32.4966994892237
"2019","Freiburg","Bundesliga","Alexander Schwolow","GER","GK",26,2970,97.1,40,41,60,33,33,33,940,0.88,15.1262855417878,353.746452687383,-0.0489510489510489,262.14484801623,0
"2019","Frosinone","Serie A","Marco Sportiello","ITA","GK",26,3150,92.1,34.1,28,58.2,35,35,35,882,0.6,21.6634802805883,374.763699436525,-0.151736745886654,210.330467709556,0
"2019","Fulham","Premier League","Marcus Bettinelli","ENG","GK",26,630,18.4,7.6,10,15.4,7,7,7,176,1.57,3.89402756036447,194.962533501976,-0.142857142857143,222.647635821005,69.3147180559945
"2019","Fulham","Premier League","Sergio Rico","ESP","GK",24,2610,76.3,31.5,23,49,29,29,29,611,0.97,8.00407268126122,350.171163502423,-0.0671936758893281,266.594797708075,0
"2019","Genoa","Serie A","Ionuț Radu","ROU","GK",21,2970,86.8,41.7,32,44.7,33,33,33,661,0.42,16.9008699529753,363.271058821978,0.00442477876106195,227.272880755513,32.4966994892237
"2019","Getafe","La Liga","David Soria","ESP","GK",25,3330,97.4,44.8,46,42.7,37,37,37,808,1.03,26.447591904319,379.092800516201,0.189873417721519,255.430596741698,38.9182029811063
"2019","Girona","La Liga","Gorka Iraizoz","ESP","GK",37,559,16.3,4.6,4,10.2,6,7,6.2,167,0.48,16.5766945693807,293.265916602058,0.189189189189189,176.165647059214,0
"2019","Girona","La Liga","Yassine Bounou","MAR","GK",27,2861,83.7,38.8,33,42.5,31,32,31.8,718,0.6,20.6950340715018,397.668119224782,0.154929577464789,237.659388843602,0
"2019","Guingamp","Ligue 1","Karl-Johan Johnsson","SWE","GK",28,1530,44.7,18.2,12,21.9,17,17,17,360,0.41,28.3143715354135,257.797423295554,-0.354581673306773,256.531599907677,53.5942824840555
"2019","Guingamp","Ligue 1","Marc-Aurèle Caillard","FRA","GK",24,1890,55.3,22.2,16,31.5,21,21,21,369,0.19,30.9122047614443,293.042513456415,-0.100323624595469,240.683374692631,54.9306144334055
"2019","Hannover 96","Bundesliga","Michael Esser","GER","GK",30,2880,94.1,35,29,63.1,32,32,32,943,1.19,27.7796114036192,384.000619011128,-0.0690789473684211,314.900834796917,32.4966994892237
"2019","Hertha BSC","Bundesliga","Rune Jarstein","NOR","GK",33,2745,89.7,45.3,41,54.3,30,31,30.5,874,0.95,39.1141171644088,336.953341711253,-0.0154525386313466,288.982604001428,53.5942824840555
"2019","Hoffenheim","Bundesliga","Oliver Baumann","GER","GK",28,2970,97.1,74,67,50.3,33,33,33,1036,1.76,19.4921916226486,373.101748925181,-0.0526315789473684,247.240467818247,0
"2019","Huddersfield","Premier League","Ben Hamer","ENG","GK",30,552,16.1,6.1,3,16.2,6,7,6.1,151,0.65,30.5891657427554,214.764526606102,-0.0810810810810811,185.834701066783,0
"2019","Huddersfield","Premier League","Jonas Lössl","DEN","GK",29,2778,81.2,22,18,44.1,30,31,30.9,880,0.94,40.9250714254041,319.650845215281,-0.282660332541568,281.171577584803,35.8351893845611
"2019","Huesca","La Liga","Aleksandar Jovanović","SRB","GK",25,1080,31.6,17,11,16.3,12,12,12,252,0.33,6.92826384652944,242.559298907734,-0.0526315789473684,170.73484501855,0
"2019","Huesca","La Liga","Axel Werner","ARG","GK",22,540,15.8,6.8,6,9.7,6,6,6,112,0.17,0,185.66455151387,-0.376146788990826,145.507497293074,0
"2019","Huesca","La Liga","Roberto Santamaría","ESP","GK",33,1800,52.6,27,26,34.2,20,20,20,418,0.35,9.17851567596671,343.103323387754,0.134328358208955,280.048446274263,0
"2019","Inter","Serie A","Samir Handanović","SVN","GK",34,3420,100,63.8,57,38.3,38,38,38,901,0.71,20.4616802743409,370.695112163459,0.0936555891238671,266.93701981391,0
"2019","Juventus","Serie A","Mattia Perin","ITA","GK",25,810,23.7,12.1,15,8.5,9,9,9,161,0.33,8.09569568915619,246.916354203983,0.0476190476190476,199.820414541129,0
"2019","Juventus","Serie A","Wojciech Szczęsny","POL","GK",28,2520,73.7,48.1,55,26.6,28,28,28,537,0.96,14.7083059712207,337.114022415715,0.243027888446215,304.430241701928,69.3147180559945
"2019","Lazio","Serie A","Thomas Strakosha","ALB","GK",23,3150,92.1,55.6,50,40.8,35,35,35,848,0.77,14.1852879290432,362.863905314054,0.176201372997712,234.238668406,32.4966994892237
"2019","Leganés","La Liga","Iván Cuéllar","ESP","GK",34,3055,89.3,37.5,35,35.2,33,34,33.9,803,0.82,31.4855465996697,326.571646129007,-0.002710027100271,270.906934020123,0
"2019","Leicester City","Premier League","Kasper Schmeichel","DEN","GK",31,3420,100,52.4,51,43.7,38,38,38,935,0.66,13.8209868431712,339.491806599392,-0.2,284.950746577199,0
"2019","Levante","La Liga","Aitor Fernández","ESP","GK",27,1440,42.1,21.8,25,28.2,16,16,16,295,1.06,11.9154208848497,336.298995032208,0.108527131782946,195.328648952081,0
"2019","Levante","La Liga","Oier Olazábal","ESP","GK",28,1890,55.3,29.5,32,46.1,21,21,21,351,0.67,22.9989000837833,360.097603124453,0.0417690417690418,210.429475251647,35.8351893845611
"2019","Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK",28,2880,94.1,56.2,68,39,32,32,32,1160,1.59,14.9911302215476,317.322779260343,-0.178010471204188,276.236273353613,40.2359478108525
"2019","Lille","Ligue 1","Mike Maignan","FRA","GK",23,3420,100,59.5,68,42.1,38,38,38,840,1.16,36.021480446743,379.164501504996,0.153846153846154,201.114615003726,59.9473818199593
"2019","Liverpool","Premier League","Alisson","BRA","GK",25,3420,100,73.7,89,28.8,38,38,38,1072,1.55,25.0145169517523,352.710216442611,0.191176470588235,238.334632294094,0
"2019","Lyon","Ligue 1","Anthony Lopes","POR","GK",27,3060,89.5,67.2,62,40.7,34,34,34,820,0.88,19.7386668971398,355.141893958942,-0.0863509749303621,237.664181524869,0
"2019","M'Gladbach","Bundesliga","Yann Sommer","SUI","GK",29,3060,100,52.2,55,52.3,34,34,34,1338,0.97,34.9355861973451,379.218435401123,0.128630705394191,229.792542716299,0
"2019","Mainz 05","Bundesliga","Florian Müller","GER","GK",20,2160,70.6,35.3,30,41.5,24,24,24,629,1.04,19.9843016580508,326.876840015366,-0.102564102564103,223.927299250203,0
"2019","Mainz 05","Bundesliga","Robin Zentner","GER","GK",23,900,29.4,15.9,16,17.7,10,10,10,252,1.2,30.7079628745005,279.31844258757,-0.09375,137.592885573091,0
"2019","Manchester City","Premier League","Ederson","BRA","GK",24,3420,100,84.3,95,24.7,38,38,38,919,1.08,37.8244942142097,337.114022415715,0.0128755364806867,224.706195857022,0
"2019","Manchester Utd","Premier League","David de Gea","ESP","GK",27,3420,100,61.4,65,50.6,38,38,38,769,0.66,10.6477770464058,370.104852882887,-0.0220440881763527,274.61783719856,0
"2019","Marseille","Ligue 1","Steve Mandanda","FRA","GK",33,2735,80,41,42,35.5,29,31,30.4,789,0.89,30.1552818031947,331.060271542775,-0.136363636363636,228.744746292688,29.7360140460217
"2019","Marseille","Ligue 1","Yohann Pelé","FRA","GK",35,682,19.9,11.7,18,10.1,7,9,7.6,185,1.19,20.9354322923915,221.550564585461,-0.121495327102804,217.190271092684,35.8351893845611
"2019","Milan","Serie A","Gianluigi Donnarumma","ITA","GK",19,3090,90.4,42.6,50,36.5,34,36,34.3,873,0.64,17.0220117665394,376.877755326478,0.137931034482759,274.159726383519,40.2359478108525
"2019","Monaco","Ligue 1","Danijel Subašić","CRO","GK",33,1136,33.2,17.3,14,13.8,12,14,12.6,230,0.48,17.7899127213935,274.452631386077,0.0697674418604651,188.641422052216,46.1636022252924
"2019","Monaco","Ligue 1","Diego Benaglio","SUI","GK",34,2058,60.2,25.9,20,33.1,22,23,22.9,462,0.66,16.2204381034756,290.494147134965,-0.0818713450292397,209.774704471837,71.6703787691222
"2019","Montpellier","Ligue 1","Benjamin Lecomte","FRA","GK",27,3330,97.4,49.6,53,41,37,37,37,1003,1.05,29.7915644482797,361.305426879175,0.0338164251207729,294.673876590794,44.7939867307014
"2019","Nantes","Ligue 1","Ciprian Tătărușanu","ROU","GK",32,2390,69.9,32.7,29,32.1,26,27,26.6,612,1.43,30.86214324606,317.222199307015,0.0384615384615385,271.08533852571,120.707843432558
"2019","Nantes","Ligue 1","Maxime Dupé","FRA","GK",25,940,27.5,14.7,19,14,10,11,10.4,207,0.67,22.3581792059316,198.743956637258,-0.278195488721804,203.379784184314,46.1636022252924
"2019","Napoli","Serie A","Alex Meret","ITA","GK",21,1151,33.7,21.2,28,12.6,12,14,12.8,252,0.63,5.77750077085129,332.361453458648,0.1,133.838494988397,0
"2019","Napoli","Serie A","David Ospina","COL","GK",29,1457,42.6,25.1,25,16.3,15,17,16.2,347,0.62,34.0022060095548,287.533550011572,-0.219512195121951,157.459320387874,0
"2019","Napoli","Serie A","Orestis Karnezis","GRE","GK",33,810,23.7,15.5,21,9.4,9,9,9,182,0.67,17.3917773534319,259.245510891631,0.135802469135802,130.326316263463,0
"2019","Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK",29,3420,100,39.1,42,53.6,38,38,38,850,0.87,42.7682941087159,346.413192326472,-0.111111111111111,231.704100086584,0
"2019","Nice","Ligue 1","Walter Benítez","ARG","GK",25,3150,92.1,42.4,29,46.7,35,35,35,838,0.4,18.9838103511876,403.051858595614,0.306930693069307,215.626788988457,107.505568153683
"2019","Nîmes","Ligue 1","Paul Bernardoni","FRA","GK",21,3420,100,50,57,56.5,38,38,38,825,0.87,35.3313286840062,363.894792188608,0.0562913907284768,221.642940025724,35.8351893845611
"2019","Nürnberg","Bundesliga","Christian Mathenia","GER","GK",26,1932,63.1,22.5,17,34.4,21,22,21.5,665,0.47,11.6616814027638,324.024572832962,-0.206349206349206,221.187342848853,0
"2019","Nürnberg","Bundesliga","Fabian Bredlow","GER","GK",23,1128,36.9,13.2,10,18.5,12,13,12.5,352,0.8,3.08849668608807,223.277970230939,-0.272727272727273,169.832603287932,109.861228866811
"2019","Paris S-G","Ligue 1","Alphonse Areola","FRA","GK",25,1890,55.3,48.2,55,20.4,21,21,21,377,0.62,14.9719791000948,337.636817337095,0.12568306010929,193.995155582183,0
"2019","Paris S-G","Ligue 1","Gianluigi Buffon","ITA","GK",40,1530,44.7,40.7,50,17.2,17,17,17,301,0.94,5.68126457131587,309.19651996155,0.162011173184358,157.963768243945,54.9306144334055
"2019","Parma","Serie A","Luigi Sepe","ITA","GK",27,3330,97.4,39.2,40,63.7,37,37,37,752,0.35,28.9124794955312,391.860586974465,0.0125673249551167,285.892055731798,0
"2019","Rayo Vallecano","La Liga","Alberto García","ESP","GK",33,1530,44.7,23.1,18,29.9,17,17,17,415,1.06,11.0903548889591,272.669812001723,-0.0334346504559271,231.880424013348,120.707843432558
"2019","Rayo Vallecano","La Liga","Stole Dimitrievski","MKD","GK",24,1890,55.3,25.6,23,30.1,21,21,21,472,0.81,14.4208024894844,317.222199307015,-0.0638297872340426,236.883745252129,29.7360140460217
"2019","RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK",28,2925,95.6,63.1,60,39,32,33,32.5,797,1.75,24.9487192614258,383.085975344593,0.313984168865435,255.774889964429,0
"2019","Real Madrid","La Liga","Keylor Navas","CRC","GK",31,900,26.3,16.4,17,7.5,10,10,10,239,1.6,23.1248640664214,257.15760398774,0.2,157.238459557749,0
"2019","Real Madrid","La Liga","Thibaut Courtois","BEL","GK",26,2430,71.1,46.2,43,38,27,27,27,655,0.74,41.3649148232208,331.361976931216,0.00826446280991736,192.712887438262,31.4203114559079
"2019","Real Sociedad","La Liga","Gerónimo Rulli","ARG","GK",26,2430,71.1,36,36,38.4,27,27,27,872,1.15,32.1503728775499,327.623481495731,-0.111111111111111,218.379891243735,46.1636022252924
"2019","Real Sociedad","La Liga","Miguel Ángel Moyá","ESP","GK",34,990,28.9,13.7,9,10.2,11,11,11,284,1.91,15.7523535314518,235.208246991898,-0.0784313725490196,242.20935432293,0
"2019","Reims","Ligue 1","Edouard Mendy","SEN","GK",26,3420,100,38.1,39,45,38,38,38,861,0.71,27.3180103288539,384.825363483705,0.10913140311804,254.846164760465,0
"2019","Rennes","Ligue 1","Abdoulaye Diallo","SEN","GK",26,495,14.5,9.8,8,4.8,5,6,5.5,109,0.55,41.1087386417331,258.784407206491,0.2,133.444195068241,0
"2019","Rennes","Ligue 1","Tomáš Koubek","CZE","GK",25,2925,85.5,45.7,47,42.8,32,33,32.5,650,1.51,20.4347962152671,332.583543093009,-0.202046035805627,242.792694290399,40.2359478108525
"2019","Roma","Serie A","Antonio Mirante","ITA","GK",35,990,28.9,16.3,16,12.6,11,11,11,227,0.55,6.14159257490011,308.471890604116,0.428571428571429,228.663196424301,69.3147180559945
"2019","Roma","Serie A","Robin Olsen","SWE","GK",28,2430,71.1,48.1,50,39.5,27,27,27,652,0.93,14.4620783371808,338.12425863481,-0.108108108108108,253.331542986042,0
"2019","Saint-Étienne","Ligue 1","Stéphane Ruffier","FRA","GK",31,3330,97.4,55.1,58,48.3,37,37,37,872,0.49,14.1804610647323,388.806627971962,0.154334038054968,190.42167628968,28.7823136624256
"2019","Sampdoria","Serie A","Emil Audero","ITA","GK",21,3240,94.7,48.9,58,53.8,36,36,36,860,1.33,27.4199258759641,350.304580390864,-0.0101010101010101,196.417908478567,27.4653072167027
"2019","Sassuolo","Serie A","Andrea Consigli","ITA","GK",31,3213,93.9,46.4,51,53.8,35,36,35.7,887,0.81,17.2309032469965,335.815424482094,0.00552486187845304,248.0612743599,94.2609343677238
"2019","Schalke 04","Bundesliga","Alexander Nübel","GER","GK",21,1588,51.9,23,19,27.5,17,18,17.6,385,0.62,26.1027806828313,304.397114080536,0.0301003344481605,231.410969223863,40.2359478108525
"2019","Schalke 04","Bundesliga","Ralf Fährmann","GER","GK",29,1470,48,22.5,18,22.6,16,17,16.3,394,1.29,26.9958546060949,315.03107439776,-0.0964912280701754,241.12519329881,0
"2019","Sevilla","La Liga","Tomáš Vaclík","CZE","GK",29,2970,86.8,57.9,52,40.6,33,33,33,743,0.64,37.5962203046113,357.826557569472,0.032967032967033,195.378495828466,35.8351893845611
"2019","Southampton","Premier League","Alex McCarthy","ENG","GK",28,2250,65.8,30.7,28,36.8,25,25,25,478,0.68,23.7183565735596,309.750715757998,-0.0991957104557641,189.859069528106,0
"2019","Southampton","Premier League","Angus Gunn","SCO","GK",22,1080,31.6,15.7,17,16.4,12,12,12,215,1,15.3539814372503,251.636840494357,-0.208053691275168,152.944467424784,69.3147180559945
"2019","SPAL","Serie A","Alfred Gomis","SEN","GK",24,1724,50.4,22,15,23.9,19,20,19.2,531,0.52,15.0550625784951,285.822396757972,-0.173913043478261,223.549547522505,0
"2019","SPAL","Serie A","Emiliano Viviano","ITA","GK",32,1524,44.6,19.4,26,24,16,17,16.9,421,0.53,11.5093417390182,333.198844236774,-0.0416666666666667,245.049477745268,0
"2019","Strasbourg","Ligue 1","Matz Sels","BEL","GK",26,3330,97.4,40.4,57,49.5,37,37,37,815,0.81,29.1656527971477,361.785317919857,-0.0444444444444444,255.192711097853,51.1173890644678
"2019","Stuttgart","Bundesliga","Ron-Robert Zieler","GER","GK",29,3060,100,38,32,58.2,34,34,34,911,1.21,26.2579963092967,321.963324755193,-0.170212765957447,238.573856299792,0
"2019","Torino","Serie A","Salvatore Sirigu","ITA","GK",31,3169,92.7,44.5,48,43.6,35,36,35.2,823,1.02,30.1995318698799,372.442556085189,0.14004914004914,291.774975062974,80.471895621705
"2019","Tottenham","Premier League","Hugo Lloris","FRA","GK",31,2970,86.8,48.2,61,41,33,33,33,956,1.09,17.7488625149578,374.902674154169,0.23469387755102,241.751349272921,71.6703787691222
"2019","Toulouse","Ligue 1","Baptiste Reynet","FRA","GK",27,2704,79.1,35.7,25,45.8,30,31,30,789,1.07,18.6378182872546,354.347688259769,-0.0114942528735632,240.189195181522,35.8351893845611
"2019","Toulouse","Ligue 1","Mauro Goicoechea","URU","GK",30,713,20.8,10.1,10,10.6,7,8,7.9,180,1.26,24.0201052236663,245.829399178089,-0.481481481481482,182.242965163563,0
"2019","Udinese","Serie A","Juan Musso","ARG","GK",24,2610,76.3,32.6,31,47.1,29,29,29,559,0.34,18.5219500261517,387.189885160321,0.080188679245283,276.28110634136,0
"2019","Udinese","Serie A","Simone Scuffet","ITA","GK",22,810,23.7,9.9,8,12.7,9,9,9,171,0.44,6.94798248236387,250.587616595268,0.0298507462686567,229.622458913547,0
"2019","Valencia","La Liga","Neto","BRA","GK",29,3060,89.5,55.8,46,39.7,34,34,34,574,0.47,11.3999033306514,398.29637926231,0.195979899497487,201.974763198721,27.4653072167027
"2019","Valladolid","La Liga","Jordi Masip","ESP","GK",29,3150,92.1,36.7,28,54.3,35,35,35,820,0.34,19.7466930467675,357.826557569472,0.0794979079497908,209.44301332578,82.3959216501082
"2019","Villarreal","La Liga","Andrés Fernández","ESP","GK",31,540,15.8,5.9,9,8.7,6,6,6,142,1.67,14.2133991838788,234.858178062713,0.176470588235294,219.895467461868,0
"2019","Villarreal","La Liga","Sergio Asenjo","ESP","GK",29,2880,84.2,48,40,46.4,32,32,32,566,0.81,21.6401525732965,374.390639759297,0.112050739957717,252.601151166861,53.5942824840555
